,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
R.Index_M_d_x,0.21095094755297997,0.09999410212022,0.1783359289168,0.42244400978099994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1125131607056,0.7678478002545999,0.8337360858916,0.8277610421180001,0.8273832082748,0.8207157850267999,0.7861038565636,0.7829179167746,0.7825310230256001,0.7647823929786,0.748187315464,0.7335633516311999,0.736854159832,0.73137216568,0.7239413499833999,0.7215069055555999,0.7304639458658,0.7389073073865
R.Index_M_d_y,-0.5377496361734,-0.9059930562972,-0.62449579015382,-0.4126889571546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.067910516262,-0.146428493596628,-0.03494959771634,-0.03921106606722,-0.02572327554228,-0.012069496326167998,0.09070174694062,0.06714559718968001,0.06238616406918,0.09413981139654,0.13289317637679998,0.174460464716,0.15600330829640002,0.136179885268,0.14750337004660002,0.1440654933452,0.13512372672579998,0.138728871942
R.Index_M_d_z,-0.11911047995100002,0.23260684311379998,0.34512745663521993,0.48377208709700004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1507612347602,-0.5695128560066001,-0.5510140299795999,-0.5596474170686,-0.561032283306,-0.5702106237411999,-0.611257815361,-0.6181337118149999,-0.619283616543,-0.6372744083405999,-0.6498941302300001,-0.6568282008172,-0.657757651806,-0.6682219147682,-0.6739029049874,-0.6772225975992,-0.669415330887,-0.6593685448169999
R.Index_P_s_x,321.9782592772,163.4101608274,95.70657272344,60.44252700806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.322486114502,-18.054179382319997,-18.23439407348,-16.4633928299,-14.253200912459999,-13.44707870484,-14.39558696746,-16.7387283325,-20.27542152404,-27.121578979500004,-38.22884521484,-48.8855178833,-55.319100952140005,-57.11157684328,-56.023077392580014,-54.3296180725,-53.4037864685,-53.23430633545
R.Index_P_s_y,388.7963409424,219.47858276359997,217.90385131859998,163.4982421874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.782067870999995,254.11982116699997,240.6453460694,239.95423889139997,242.28364868160003,248.2616394044,252.0899841308,253.92876586920002,255.78379211420003,259.01710815440003,258.6729492188,256.3247802736,257.0552062988,255.9624664308,253.21797180179996,252.70653991700001,254.07100524920003,254.783706665
R.Index_P_s_z,415.411227035566,270.000808716,243.19769897459997,175.349621582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7650539398200005,-20.49536514286,-22.990532684340003,-19.2508705139,-18.468178558379996,-18.087936210659997,-13.85549755098,-12.614943695080001,-9.415176677714001,-3.8873584270480004,1.149589526652,3.475876760484,3.4545866012559996,4.534070968626,6.21132965088,7.296291828154,7.118707847595999,6.864831209179999
R.Index_P_e_x,315.1991271972,149.7037139892,80.91918601976,42.71962203978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.608262586594,-29.426794052119998,-27.758905792260002,-25.68517494202,-22.694429397580002,-20.171777725220004,-19.3583278656,-21.2506515503,-22.68343849184,-27.279179382300004,-38.580126190200005,-48.683002471920005,-56.52997741701999,-59.41049499512,-58.390793609599996,-55.69343566896,-54.361021423340006,-54.06425285339999
R.Index_P_e_y,409.79289245639995,249.62835998539998,239.5884368898,175.0220733644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.23708496100001,260.18227233880003,249.48820495599998,248.2043640136,249.56660766599998,255.13741149899997,250.97996215819998,255.07329101579998,261.26864013679995,263.21921386720004,259.67988281259994,256.260800171,257.520013428,256.5790863038,253.54943237319998,253.7456695556,255.23496093760005,255.676872253
R.Index_P_e_z,417.63051700598,259.40854492179994,228.90186462399998,153.8674560546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.75416259766,14.829669380186,12.925974082939998,16.883088111859998,18.07016296386,18.831934738159998,23.98760414124,25.19861106874,28.30567207336,34.07724990844,39.32138824464,41.6753692627,41.631970214839995,42.66134490966,44.33791580198,45.45890579224,45.290535736059994,45.047531127949995
R.Index_P_d_x,0.177454099059,0.3587871551516,0.387082463503,0.4639240562916001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05054029822339999,0.2976955503226,0.24931862056259999,0.24139421880259998,0.22096204161639998,0.1760292559862,0.1299073174596,0.11810647547243999,0.06303351894024001,0.004125431040306,0.009195315465325999,-0.005301150027656,0.03169653788208,0.060177689790739994,0.06197858676314001,0.035700004547820005,0.025057085603480002,0.02172511443495
R.Index_P_d_y,-0.5496167778969999,-0.7892164230346,-0.5676271688193599,-0.3016538470984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.142793405056,-0.158693913090986,-0.23147531747800004,-0.21595961153500004,-0.19064256250859998,-0.1799838230015,0.02905651926994,-0.029959692805960003,-0.143574270606,-0.1099965304135,-0.026358022727047997,0.0016747768968540001,-0.01216703560202,-0.01614096648994,-0.00867648641578,-0.0272008039057,-0.03046831637618,-0.02337997127325
R.Index_P_d_z,-0.058093318203526,0.27726869583119995,0.3742153137922,0.5623284220694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1305975437164,-0.9246866703032002,-0.9401693463326002,-0.9458614945414,-0.9564468264582,-0.9664339303971999,-0.9906009316443999,-0.9898275136947999,-0.9874007940292,-0.9937815427782001,-0.9992050290108001,-0.9999300122261999,-0.9993512511252,-0.9980395555495999,-0.9980215668678,-0.9989646434784,-0.9992058515547999,-0.9994904100895001
R.Index_I_s_x,315.1991271972,149.7037139892,80.91918601976,42.71962203978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.608262586594,-29.426794052119998,-27.758905792260002,-25.68517494202,-22.694429397580002,-20.171777725220004,-19.3583278656,-21.2506515503,-22.68343849184,-27.279179382300004,-38.580126190200005,-48.683002471920005,-56.52997741701999,-59.41049499512,-58.390793609599996,-55.69343566896,-54.361021423340006,-54.06425285339999
R.Index_I_s_y,409.79289245639995,249.62835998539998,239.5884368898,175.0220733644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.23708496100001,260.18227233880003,249.48820495599998,248.2043640136,249.56660766599998,255.13741149899997,250.97996215819998,255.07329101579998,261.26864013679995,263.21921386720004,259.67988281259994,256.260800171,257.520013428,256.5790863038,253.54943237319998,253.7456695556,255.23496093760005,255.676872253
R.Index_I_s_z,417.63051700598,259.40854492179994,228.90186462399998,153.8674560546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.75416259766,14.829669380186,12.925974082939998,16.883088111859998,18.07016296386,18.831934738159998,23.98760414124,25.19861106874,28.30567207336,34.07724990844,39.32138824464,41.6753692627,41.631970214839995,42.66134490966,44.33791580198,45.45890579224,45.290535736059994,45.047531127949995
R.Index_I_e_x,307.4427368164,141.09821624756,74.63618831626,31.94014892578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.694490814208,-22.99522380828,-15.40465621948,-12.959099769600002,-9.403407287590001,-6.343967342376,-5.776283168794,-7.591824626922,-4.703644180297999,-8.702858161925999,-22.325218582159998,-31.438669586179998,-40.31078414918,-44.497826385500005,-43.5971687317,-40.306072235100004,-38.56780014038,-37.74027824405
R.Index_I_e_y,416.88082275380003,263.6045013428,249.0257629394,180.8118591308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.306048583999996,265.4760070802,255.6902648926,254.39296569799998,255.14831542960002,260.4403442384,254.62079162600003,258.98060302719995,266.1748107910001,268.894909668,264.4643127442,260.9612243652,262.04716796879995,260.95678710920004,257.880078125,258.2991394044,259.8108398438,260.19856262200005
R.Index_I_e_z,415.01140747046003,262.9689910888,222.7537597656,151.20622253419998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.56100616456,33.50908432007999,29.376636123640004,33.041763687119996,34.0079574585,34.39801177976,40.2328086853,41.183986663839995,38.90520706176,43.21131134034,52.51234359742,53.597172546399996,54.965012359599996,57.50272521971999,59.314842987060004,59.75479583742,59.12586364744,58.27611732484999
R.Index_I_d_x,0.36089137494539997,0.40039884448060004,0.29233684316256003,0.5015500307084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050540286302600004,-0.2992497235538,-0.5748216271398,-0.592122030258,-0.6184080004692,-0.6433837771413999,-0.6319487452507999,-0.6355213165282,-0.8365683436393999,-0.8643236756323999,-0.7563123822211999,-0.802348613739,-0.7546506881714,-0.6938603401182,-0.6883214592936,-0.7159470915796,-0.7348309397698,-0.7595260441305
R.Index_I_d_y,-0.3297889709472,-0.6502855122090001,-0.43910238146779995,-0.26938859224339995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1427934885026,-0.24630820602160003,-0.2885710060598,-0.2879448175428,-0.25970709323900004,-0.2467361807826,-0.16940141916299997,-0.18180038929,-0.2282755255698,-0.2640801906586,-0.22261114716539998,-0.21870250403880004,-0.21064057648179996,-0.203686749935,-0.20149736106399999,-0.2118649899958,-0.2129076331852,-0.21038636565199997
R.Index_I_d_z,0.12186269313079998,-0.16566131711040005,0.28606042563920003,0.1238225579262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1305974960328,-0.8691204905508,-0.7654205560686,-0.7518349170682,-0.7415576934814,-0.7242623209954001,-0.7558609008792,-0.7437715530396,-0.49317778348920005,-0.42499188780779995,-0.6137520432474,-0.5547006249427999,-0.6203631162646,-0.6905434131622,-0.6968501925468,-0.665162754059,-0.6437335968018,-0.6155030429365
R.Index_D_s_x,307.4427368164,141.09821624756,74.63618831626,31.94014892578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.694490814208,-22.99522380828,-15.40465621948,-12.959099769600002,-9.403407287590001,-6.343967342376,-5.776283168794,-7.591824626922,-4.703644180297999,-8.702858161925999,-22.325218582159998,-31.438669586179998,-40.31078414918,-44.497826385500005,-43.5971687317,-40.306072235100004,-38.56780014038,-37.74027824405
R.Index_D_s_y,416.88082275380003,263.6045013428,249.0257629394,180.8118591308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.306048583999996,265.4760070802,255.6902648926,254.39296569799998,255.14831542960002,260.4403442384,254.62079162600003,258.98060302719995,266.1748107910001,268.894909668,264.4643127442,260.9612243652,262.04716796879995,260.95678710920004,257.880078125,258.2991394044,259.8108398438,260.19856262200005
R.Index_D_s_z,415.01140747046003,262.9689910888,222.7537597656,151.20622253419998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.56100616456,33.50908432007999,29.376636123640004,33.041763687119996,34.0079574585,34.39801177976,40.2328086853,41.183986663839995,38.90520706176,43.21131134034,52.51234359742,53.597172546399996,54.965012359599996,57.50272521971999,59.314842987060004,59.75479583742,59.12586364744,58.27611732484999
R.Index_D_e_x,300.436895752,136.69970397936,72.54196128859999,26.542867279059998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4623249054,-16.306800174708,-2.5968071341532,1.6692509025344002,5.389709281922,8.561339473723999,7.749829101562,5.371240234374,9.953985786438,5.62764251232,-8.539249134062,-17.49259815216,-26.349351501479997,-30.86233711242,-29.96813964844,-26.49744567872,-24.7116416931,-23.70270729065
R.Index_D_e_y,417.38237915039997,265.58465576159995,246.87337036120002,183.5284576416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.475439453199996,269.2717163084,259.12976684579996,257.29507446300005,257.7635620118,262.8851379396,258.1620666504,262.1618408202,268.38167114220005,272.0775878906,268.2973449708,264.7751831056,265.80292968739997,264.70358886720004,261.6610778808,262.1015930178,263.5602478028,263.88790893550004
R.Index_D_e_z,414.910915660974,267.6482757568,223.2859039306,152.6937927248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.54511108398,46.32421951294,35.78091201784,35.77911376952,36.248785400420005,35.9116241455,46.02931442262,47.987326812720006,36.16627807618,39.50707626346,57.15720520018,58.19963302614,59.61958770752,63.054108428940005,64.86119537355998,64.82016296386,64.09812545776,62.764381408700004
R.Index_D_d_x,0.46113774776460004,0.28951847031714,0.13784582614899998,0.3552592515944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050540292263,-0.4402446061372,-0.8430368661882,-0.9628655433654,-0.9737108826636,-0.9810953378674,-0.8903141736985999,-0.8532533168794,-0.9647927165032,-0.9432605743408,-0.9074184656144,-0.9179566860198,-0.9189677000046,-0.8975135445594,-0.8970883846284,-0.9089098215102001,-0.912038385868,-0.9239791333675
R.Index_D_d_y,-0.03301342595371999,-0.13033752441419993,0.141674464941,-0.1788117170334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.142793416977,-0.2498407140374,-0.2263945370912,-0.1910222589968,-0.1721404731272,-0.1609209209682,-0.23309338688859998,-0.2093950510026,-0.14525969326479998,-0.209489876032,-0.2522974014282,-0.2510419458152,-0.2472112864254,-0.246621540189,-0.24887252151960002,-0.2502846598624,-0.24679307937620001,-0.24283966422050002
R.Index_D_d_z,0.0066147625446000054,-0.30799961090079997,-0.03502635583277995,-0.0979147285224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1305975437164,-0.843516290188,-0.42154157757739996,-0.18017752766599998,-0.14749552905580002,-0.09962881505490001,-0.381536912918,-0.447808650136,0.18028144836436,0.24381973892460004,-0.30573351532236004,-0.302942609787,-0.3063728809356,-0.3654024779798001,-0.36507136821719993,-0.333412003517,-0.3272836089134,-0.2954259216785
R.Middle_M_s_x,338.087915039,163.3088806152,104.29584045417998,84.42047729492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0868774414,31.065647888180003,36.03293228148,37.390814971919994,39.5215835571,39.94536590576,37.112812805199994,34.507424163799996,31.215522003180002,23.57319107056,11.391830635072,-0.011893242598199816,-6.315714550016,-8.553870582582,-7.858425617217999,-6.310911560056,-4.906477355958001,-4.23130607605
R.Middle_M_s_y,357.87614746099996,161.8532531738,182.3357391358,134.1531860352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.12421875,234.41833496119997,227.692642212,226.72705078119998,229.87500305179998,236.71936340340002,247.1312896726,247.44681396480001,249.02148437479997,254.33516845699995,256.4966308594,256.88032226560006,256.3936889648,253.99919433579998,252.00077514640003,251.266314697,252.0387817382,252.98298645
R.Middle_M_s_z,400.2939595819394,281.3349182132,260.50061340340005,203.65474853519999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.35704574584,-54.981243896479995,-56.8259223938,-53.63358917237999,-53.2811569214,-53.70192718506,-53.59326248168001,-52.45650024414,-48.907965087899996,-44.69576034546,-41.156738281260004,-39.75266571048,-39.62311706544,-39.008135986339994,-37.7930541992,-36.858865356440006,-36.486790466319995,-36.183757782
R.Middle_M_e_x,326.75390014640004,151.7952148438,91.06261062624,55.86604309084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0190985679620002,-15.17343959808,-13.60454196932,-11.893054962179999,-9.780262947085998,-8.903103828431998,-9.308698654174,-11.757904052739999,-14.823358154300001,-21.09871025086,-32.24897117614,-42.59697113036,-49.16667785644,-51.1322731018,-49.91070938112,-48.203668212880004,-47.429762268080005,-47.308687210100004
R.Middle_M_e_y,393.32610473619997,217.74255371099997,223.88838806159998,157.20158691399996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.588116455,235.60017089859997,221.79885253899997,221.09119262680002,223.3432800294,229.3296875,233.3447845458,235.11734924319998,237.05933532720002,240.47985839839998,240.23136596699996,238.10254821799998,238.72942810039999,237.535534668,234.8605560304,234.3410369874,235.639956665,236.351371765
R.Middle_M_e_z,401.63883667007997,265.0530395506,235.86561889659998,172.3836303712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.749360179902,-17.6567270279,-20.980783844,-17.26364326476,-17.083438491819997,-17.11251945496,-15.67133960724,-13.861876296999998,-9.919778251652001,-4.7502693176260005,-0.9841498285530799,0.4650601267814,0.8145331144325999,2.217753386498,3.697538471222,4.878975200654,4.820919513702,4.453533649444999
R.Middle_M_d_x,0.1842582121491,0.18717881804329797,0.2151339113712,0.46421226859079995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1317796468734,0.7517133951184001,0.8069613218307999,0.8012127637861999,0.8015049934387999,0.794134402275,0.7546791076659999,0.7521400213239999,0.7484586238859999,0.7262355327606,0.7094727993013998,0.6923098206520001,0.6966323614119999,0.692201304436,0.683648121357,0.6810546875,0.6913052320482,0.7003132700920001
R.Middle_M_d_y,-0.576313519478,-0.9085978984834,-0.6755254685880001,-0.37470015585419997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0725700199604,-0.01921321377146002,0.09581592082978,0.09162270724772001,0.10618686974040001,0.12013469487429998,0.22412857711319994,0.20044132173059998,0.19446983635419998,0.22524715363979997,0.26442600786700005,0.3052721261978,0.287169635296,0.26765133738519997,0.2786502242088,0.2751559138298,0.26659731268880005,0.270381808281
R.Middle_M_d_z,-0.021863812208039995,0.26469613760705996,0.4004935324192,0.5083776712418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1317866325378,-0.6067883610726,-0.5827379465102001,-0.59126983881,-0.588469874859,-0.5948376059532,-0.6165004372598,-0.6274366259576001,-0.6338347911834001,-0.6493978142735999,-0.653089725971,-0.653823542595,-0.6573989033700001,-0.670213353634,-0.6745166540144,-0.6785361886026001,-0.6715435266495999,-0.660644441843
R.Middle_P_s_x,326.75390014640004,151.7952148438,91.06261062624,55.86604309084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0190985679620002,-15.17343959808,-13.60454196932,-11.893054962179999,-9.780262947085998,-8.903103828431998,-9.308698654174,-11.757904052739999,-14.823358154300001,-21.09871025086,-32.24897117614,-42.59697113036,-49.16667785644,-51.1322731018,-49.91070938112,-48.203668212880004,-47.429762268080005,-47.308687210100004
R.Middle_P_s_y,393.32610473619997,217.74255371099997,223.88838806159998,157.20158691399996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.588116455,235.60017089859997,221.79885253899997,221.09119262680002,223.3432800294,229.3296875,233.3447845458,235.11734924319998,237.05933532720002,240.47985839839998,240.23136596699996,238.10254821799998,238.72942810039999,237.535534668,234.8605560304,234.3410369874,235.639956665,236.351371765
R.Middle_P_s_z,401.63883667007997,265.0530395506,235.86561889659998,172.3836303712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.749360179902,-17.6567270279,-20.980783844,-17.26364326476,-17.083438491819997,-17.11251945496,-15.67133960724,-13.861876296999998,-9.919778251652001,-4.7502693176260005,-0.9841498285530799,0.4650601267814,0.8145331144325999,2.217753386498,3.697538471222,4.878975200654,4.820919513702,4.453533649444999
R.Middle_P_e_x,330.3566284176,134.45072631859998,73.75474166865999,32.79906845094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.184572219840001,0.8766505241399998,4.506519031521999,6.9668890953039995,9.212957572936,10.431007385280001,11.425352287280003,9.374776268008,5.865432834624,-0.08463542461316002,-10.354702949524,-20.376379013039998,-27.40388946532,-29.26428031922,-28.012322998040002,-26.140887451140003,-25.581014251699997,-25.763390541049997
R.Middle_P_e_y,419.67981872560006,250.71342163059998,249.1557861328,170.7465515136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.2958618164,253.67916870099998,240.85864868180002,239.88553161619998,240.89179992660002,246.29577026379997,246.226473999,249.04609680180002,252.8519866942,256.53312988259995,254.23053283680002,251.08791809079997,251.9611724854,251.1344665528,248.293875122,248.05209045379996,249.2524993898,249.5548706055
R.Middle_P_e_z,409.80150222789996,259.2173431396,224.1700225832,151.8766021728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.57726593018,17.05370483398,12.86470108032,16.32056159974,17.09584655762,17.147904586800003,19.550876617440004,20.70435676574,24.131173706059997,28.977572631839998,33.082176208499995,34.73621292116,35.285593414320005,36.4783050537,38.004248046879994,38.9699432373,39.08771972656,39.07180595395
R.Middle_P_d_x,-0.08405845724062,0.40467968583099995,0.40382528901104,0.5381961107254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09718834757799999,-0.37447893917556,-0.4225652515888,-0.44003812670719994,-0.4431477129458,-0.451101332903,-0.4837645828724,-0.4930653333666,-0.4827085852622,-0.49029806852339997,-0.5108346104622,-0.5184483885766,-0.5077669620516,-0.5102215647698,-0.5109307169912001,-0.5147663474084,-0.5097725629804,-0.502692461014
R.Middle_P_d_y,-0.6148818731308001,-0.769272685051,-0.5895361621862579,-0.3160296306016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1098405718804,-0.42181720137580003,-0.4447010278704,-0.43850741982460006,-0.4094401061536,-0.39585075378420004,-0.300554150343,-0.3249839782714,-0.3684723854066,-0.3745531499386,-0.326626998186,-0.3029732108118,-0.30872158408160005,-0.3172887682914,-0.3134247124198,-0.3199047744278,-0.3176063477994,-0.3080625534055
R.Middle_P_d_z,-0.19045039638888,0.13615776002416,0.27288035154352003,0.47846771478680006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1359760165214,-0.8098599910736001,-0.7896790623664001,-0.7835829377174001,-0.7974672794344001,-0.7993603944778,-0.82180082798,-0.806495499611,-0.7944730401040001,-0.7869342923166,-0.7948317170146,-0.7996107459068,-0.8042749643324001,-0.799363386631,-0.8004403471946,-0.7954066872598,-0.7995091795924,-0.8077096641065
R.Middle_I_s_x,330.3566284176,134.45072631859998,73.75474166865999,32.79906845094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.184572219840001,0.8766505241399998,4.506519031521999,6.9668890953039995,9.212957572936,10.431007385280001,11.425352287280003,9.374776268008,5.865432834624,-0.08463542461316002,-10.354702949524,-20.376379013039998,-27.40388946532,-29.26428031922,-28.012322998040002,-26.140887451140003,-25.581014251699997,-25.763390541049997
R.Middle_I_s_y,419.67981872560006,250.71342163059998,249.1557861328,170.7465515136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.2958618164,253.67916870099998,240.85864868180002,239.88553161619998,240.89179992660002,246.29577026379997,246.226473999,249.04609680180002,252.8519866942,256.53312988259995,254.23053283680002,251.08791809079997,251.9611724854,251.1344665528,248.293875122,248.05209045379996,249.2524993898,249.5548706055
R.Middle_I_s_z,409.80150222789996,259.2173431396,224.1700225832,151.8766021728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.57726593018,17.05370483398,12.86470108032,16.32056159974,17.09584655762,17.147904586800003,19.550876617440004,20.70435676574,24.131173706059997,28.977572631839998,33.082176208499995,34.73621292116,35.285593414320005,36.4783050537,38.004248046879994,38.9699432373,39.08771972656,39.07180595395
R.Middle_I_e_x,332.2314575194,124.11690673829999,61.0426052092,18.44167594908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.6420425414999995,18.876056289666,27.72853775026,29.769372177119998,31.749546432499994,32.7414024353,31.84230537416,30.09057426452,27.10063858032,20.276472473120002,9.358523941048002,-1.4512342214582001,-8.175579738618001,-9.980966186516,-8.928966140748,-7.115901184082,-6.309066390992,-6.31712436676
R.Middle_I_e_y,434.62972106920006,262.3983764648,258.40144043,179.07189941400003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.073248291000006,259.033728027,244.67232360819997,246.2579559328,247.841415405,253.4121002196,254.49331054700002,257.0774475098,261.50191650380003,265.68067016599997,263.8601379396,261.391674805,261.97316284199997,260.7842468262,258.2116149902,257.9062316896,258.8844543458,259.2244262695
R.Middle_I_e_z,415.64433441159997,264.79030456559997,225.215789795,142.33977355960002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.01550827026,11.7459160447162,3.7174274683,7.537534618378001,7.977240753176001,7.6528085708620015,7.148337841032,8.677843570718,13.48182487488,17.1077009201,20.51414375306,21.508272933959997,22.27178764344,23.2727306366,24.706797027580002,25.5429386139,25.8528011322,26.121734619150004
R.Middle_I_d_x,-0.07414587810624,0.4086832568048,0.5027411937716,0.5678079366684001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09718837142,-0.7118428140877,-0.9183873653411998,-0.9017954707146,-0.8912799358368002,-0.8823343634604,-0.8074523329734001,-0.8192710041997999,-0.8398125767708,-0.8052436470986001,-0.7796213030816,-0.7484540820119999,-0.7604436397554,-0.7626191020012,-0.7547110438346,-0.7524026036264,-0.762169444561,-0.769063383341
R.Middle_I_d_y,-0.5912404894828001,-0.46211811304106,-0.36564833819861997,-0.32925189975652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.109840464592,-0.21176280826320001,-0.1508237034084,-0.25201744139180005,-0.27484428882600004,-0.28143754005439997,-0.3269379258156,-0.3176248788834,-0.34208850860600004,-0.3617680728436,-0.3808328926564,-0.40749430656420005,-0.3959554731846,-0.3816307961942,-0.3922280490398,-0.3897128462792,-0.3809257805348,-0.38241282105450003
R.Middle_I_d_z,-0.23107289224866,-0.22040017843240003,-0.041358163953,0.37716365158540005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13597607612600002,0.2099130988122,0.3617575585842,0.3473522543905999,0.36062380671500005,0.37551328539839995,0.49049723148359997,0.4756260693072,0.42116178274179994,0.46943117380160004,0.49704219698880003,0.5231402754782001,0.5146716475486001,0.5222558140754,0.5258892893792,0.531012904644,0.5234162449836,0.5121510624885
