,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
R.Middle_D_s_y,181.7632049562,182.65401000979998,178.43485107420003,184.6307006834,193.9614685058,197.26178894039998,199.6962707518,204.7559204102,206.9143127442,205.75915527340004,210.02760314940002,216.6242889404,234.57910461420002,235.45066223140003,236.17749023460001,234.45457153299998,226.60220947279998,214.3750488282,208.22554626479996,208.96448974619997,210.627145386,212.4274902344,212.67518615720002,210.3033691408,207.6157287598,206.65184631340003,206.61760864260003,209.7895385744,209.31697692859998,210.65408325199996,214.3151123048,208.790863037,204.11553955100004,204.8816070556,204.9235412598,204.1480163574,203.8384918214,203.925064087
R.Middle_D_s_z,-12.839442443860003,-8.06486082077,-3.647871303558,10.892618894572001,29.32750663758,43.31244812012,52.63952636718,67.73741989136,87.11507110596,107.95053863519999,118.58499908460001,127.483203125,150.20013122539999,166.45354003899996,184.8270202636,191.52975463900003,189.1826721192,177.6089447022,157.94753723120002,156.961831665,164.56650390640002,173.0322937012,174.94068298320002,170.4353118896,162.8147247314,154.30252990719998,153.54050903319998,155.9165008544,160.38015747080001,168.6159698486,179.6687561036,175.620877075,161.76033325219998,163.51253662099998,165.946887207,165.0822479248,163.14045105,162.280792236
R.Middle_D_e_x,15.808469200140001,14.79295902252,12.11245880126,8.46523513794,15.542149925219997,22.6347366333,21.0086643219,24.363971710199998,33.83238945008,41.233081817620004,37.2469657898,32.349794387820005,21.10179405214,10.30559120178,10.030123329165999,11.690296745298001,21.27281074524,39.34315948484,44.752338409420005,39.758187866200004,37.01856536864,37.51065216064001,37.788314819339995,38.44549484254,35.695130157499996,30.78483963016,25.520421600339997,23.201628112819996,23.676587677000004,27.078363037099997,31.747434234599996,33.3506385803,33.796194458,32.129378891,31.43493576046,31.79131698608,32.2315437317,32.251518249499995
R.Middle_D_e_y,175.3502655028,174.7814056396,171.59661254899999,178.7009643554,188.3504638672,190.38530273419997,192.757180786,199.9832366944,202.48697204600003,199.7929534912,202.9088348388,207.9517486572,226.6229980466,236.37915649400003,237.6977264404,236.69761657699996,226.98524475100004,210.3582427978,201.47489624040003,203.1547607422,205.5529785156,206.93556823720002,207.08938598640003,204.9193511962,203.32576904299998,203.3881317138,204.71076965339998,208.68099060059998,207.7932586668,207.750378418,209.16918640139997,204.07220153819998,199.73397521980002,200.57574768080002,201.1474090576,200.3274993898,200.0018829348,200.05224609400003
R.Middle_D_e_z,-19.63752918243,-19.493070602419998,-15.571949386579998,0.568136608601,19.7611837387,33.70681610108,40.654939270019995,53.5129119873,72.59192123412,94.27639923103999,106.2554687498,117.5955200196,146.0546783448,179.389492798,198.77156066900002,205.83148498539998,202.78952636720004,183.96594848620003,151.56903381340004,146.46995544419997,150.67237548819998,159.5209777832,161.71496887220002,157.2565582274,148.833416748,142.563632202,138.71010131839998,141.5263671878,145.7414337158,153.80018310559998,165.719326782,161.4313964844,147.41460876440001,149.0415344236,151.20439147960002,150.35189209,148.416558838,147.569717407
R.Middle_D_d_x,-0.3802257955072,-0.4102263748646,-0.42974382638940006,-0.6185190916062,-0.6845163226126001,-0.6255039334298,-0.40634046792980005,-0.14842711389054,-0.06112022772426,-0.1908469244838,-0.3426008224488,-0.502450799942,-0.7536250948908,-0.49319443106680005,-0.3877771973612,-0.30637652277960004,-0.4438539087772001,-0.7539365172386,-0.7856803059577999,-0.49650341570378,-0.236368626356,-0.2856883108616,-0.33206004500380004,-0.35424839258220003,-0.20539543926699996,-0.131804316537424,0.16668545454748,0.31763826012600005,0.2548115342856,0.11397169828424,-0.19190377667538,-0.15395667646072003,-0.17044277489180001,-0.11908196955924,-0.02571024037898,-0.027949551492940004,-0.03311383426188,-0.0390088185668
R.Middle_D_d_y,0.42124156728401996,0.5171213746072001,0.44917780160920007,0.3895017802714,0.3685654878616,0.451690131426,0.45580232143419996,0.3134993731976,0.29081516265880003,0.3918969810008,0.467604637146,0.5696660757063999,0.522606354952,-0.060989246517479986,-0.09985851496442,-0.147337050736,-0.025160121358920002,0.26384866386649997,0.4434243798254,0.3816189408304,0.33330264687559996,0.36074342727680003,0.3669098675252,0.3536556899548,0.28179110288619996,0.2143809333444,0.12525296956296,0.07281628474593999,0.1000872522593,0.1907333046198,0.3380162298682,0.309950837493,0.2878082811832,0.2828354775906,0.24803979396820003,0.25095517039299997,0.2520121753216,0.254390656948
R.Middle_D_d_z,0.4465404152872,0.750675547123,0.7832471966744,0.6781758785248,0.6283752679824,0.6309572935104,0.7872217655182,0.9343536138534001,0.9539704561234,0.898201930523,0.8098796367644001,0.649484169483,0.27229905426520007,-0.8497134447098,-0.9159636139870001,-0.9394259929656,-0.8937821865082001,-0.41756742447616,0.4189795017242,0.689171433449,0.9126522660254001,0.8875068545342,0.868746638298,0.8656622767447999,0.9183788299562,0.7710833430290001,0.9741528034212001,0.9452328681946,0.9615620374680001,0.9731925845144002,0.9162848234178,0.932052719593,0.9423160314559998,0.9505449533459999,0.9683785796165999,0.967580807209,0.9671562314034,0.9663144350049999
R.Ring_M_s_x,17.040637350085998,6.553747367856,9.318429756162,6.470684242248,7.99265422821,4.788114166262001,0.06147511154513992,-1.631373190878,-0.29363031238262005,0.26097861975446,-0.29382576197382,-1.917505168914,-5.371762943268,-10.957341575632,-15.881969261159998,-18.1558921814,-18.48912200928,-18.91456451418,-19.060971069340003,-18.915365219100003,-18.93491210936,-19.07551422118,-19.423653030380002,-19.87237243652,-20.121674346920003,-20.40074691774,-20.83105583192,-20.79018440244,-20.88754196166,-20.943098831140002,-20.96261100768,-21.463257217400002,-21.24639282228,-20.513169860839998,-19.935221481319996,-19.427489471439998,-19.25262069702,-19.2552452087
R.Ring_M_s_y,140.2422576904,131.8141357422,129.3481491086,128.1785354614,138.5713226318,146.53482971199998,156.4691711428,175.120751953,188.16863403300002,189.913305664,185.18924255380003,182.84960021999999,186.71106262200001,193.2842407226,200.91825256340002,204.20432434079999,204.56899719240002,206.1026214602,206.80990295400002,206.6023376468,206.3756683348,206.1582427978,205.9934204104,205.50952453640002,205.02146301279998,204.6861694336,205.2474639892,206.34245910660002,205.687411499,205.67993164060005,205.8852478028,203.35293579119997,201.7337890624,202.1105041502,203.4091522218,203.43786926259997,202.5648376466,202.488708496
R.Ring_M_s_z,-40.21975479126,-55.38633346558,-51.9344154358,-41.94686050414,-29.655238342300002,-19.6647022247,-10.916563320147999,6.034753322604,26.13749084474,39.64631881714,41.8137298584,40.434317779560004,43.80281829834,54.15260772706,70.23896484376,77.13966674804,77.32034606931998,80.1955810547,82.79116973876,83.23311309815999,83.14271087646,83.22718353271999,83.28870697022,83.14981536866,83.1082824707,83.15999145506001,83.38580474854,83.66192474366001,83.42958068848,83.24774932862,83.60462188720001,84.32547607424,83.47929229738,82.87145080566,83.50969543458001,83.45318298340001,83.05616149902,82.9366378784
R.Ring_M_e_x,-10.710799789419998,-27.717783355700004,-27.792625808719997,-29.9677429199,-25.94348716734,-25.23205299378,-27.053688812260003,-24.39574584962,-17.552153015160002,-12.602955436699999,-12.900697517400001,-14.780907058719999,-16.85819759368,-18.725791168199997,-20.143116760260003,-21.58585586548,-21.975038909920002,-22.167588806139996,-21.49417915344,-21.13594284058,-21.22760849,-21.583306884760002,-21.98955955504,-22.489622116099998,-22.791507339480003,-23.2039012909,-23.68433837892,-23.518168640120003,-23.733741378759998,-23.69842720034,-23.79591369628,-24.3883579254,-23.8878376007,-23.9921234131,-23.68319282532,-23.46205520632,-23.26641578676,-23.2886581421
R.Ring_M_e_y,156.138067627,145.1973449706,139.5818603514,141.5796264648,152.6109313966,163.8174987794,173.14828186020003,188.47974853520003,203.31608276359998,207.032104492,202.61663818359997,199.9593811038,202.1369415282,203.0422180176,207.07639465340003,208.40185546880002,207.8127166746,208.170346069,207.9739807128,207.6734588622,207.41071166979995,207.3171173096,207.08840026859997,206.37892761220002,205.84401245120003,205.40882263159997,205.6178985596,206.96138305679997,206.1904357908,206.05013122559998,206.36102294920002,203.91976623539998,202.13302917480001,203.17036743160003,204.22599487320002,204.63797607420003,204.0505004884,204.16053772
R.Ring_M_e_z,-19.28758506776,-16.106183052059997,-14.273721885700002,-4.6195703566079995,9.722062206257998,21.56107330322,32.51415176392,52.95406188966,74.82731170654,89.06990966795999,91.19861145019999,89.86399841308,94.10314178466001,106.51013793938,123.571257019,130.7330352784,130.9755462646,133.92428283680002,136.59140625,137.04484558099998,136.9521362306,137.02444458,137.0845886228,136.947366333,136.903994751,136.9502838136,137.1770446776,137.4574005128,137.2201324464,137.0441680908,137.39609375000003,138.1108917234,137.2806274414,136.6164520264,137.2411010744,137.1563842772,136.7540130614,136.627624512
R.Ring_M_d_x,0.5151726648211999,0.6362105488776001,0.6889229536058,0.6764364242554,0.6299844264984,0.5572889924050001,0.5033610343932,0.4225937247278,0.32038410902020004,0.23880375325699998,0.234031704068,0.23879387974740002,0.21323210299019996,0.14421210438020002,0.079103179276,0.06367323398592,0.06471193730832,0.06038855835793999,0.04516963884234,0.04122240766882,0.04256120398642,0.04655421599746,0.04763303175572,0.04858615100382001,0.04956230074168,0.052037258446240006,0.052967823296759996,0.05064181312921999,0.05283633619546,0.05114942416548,0.05259692370889999,0.054301043599840004,0.04903530701994,0.06458266526458,0.06957666575908,0.074896954,0.07451137006281999,0.07487554848189999
R.Ring_M_d_y,-0.2950869560242,-0.24844348430619995,-0.18997677862659998,-0.24877544343459998,-0.2606287717818,-0.3208323657514,-0.30962801575659993,-0.24799401760080003,-0.281194514036,-0.3177903056144,-0.3235190451144,-0.3176228880884,-0.286363238096,-0.18114533424359996,-0.11431864649074,-0.07792221903799999,-0.06021582856776,-0.0383848682046,-0.021609730646,-0.01988410390914,-0.01921435855328,-0.021513139456499998,-0.02032701075078,-0.016139441914859998,-0.01526966039092,-0.01341520491988,-0.006876680720597999,-0.011489593796430001,-0.009338052943351998,-0.006872319057584,-0.008832204248758,-0.010522538796056,-0.007411421835416,-0.019675110280480003,-0.01516371984036,-0.02227856703102,-0.02757957726716,-0.0310355369002
R.Ring_M_d_z,-0.38858104944239996,-0.729189646244,-0.6991263389586,-0.6929371118545999,-0.7309931159017999,-0.7653078794478001,-0.8062399744987999,-0.8710016369818,-0.9038690686226001,-0.9174906611442,-0.9167720913886,-0.9176037073137999,-0.9337661385536,-0.9719557881356,-0.9900511026382001,-0.9948977351189999,-0.9960455417631999,-0.9974099636078,-0.9987379193306,-0.9989514231682,-0.9989085078240001,-0.9986827611924,-0.998657166958,-0.9986880302426,-0.998653960228,-0.9985533833504,-0.9985708951949999,-0.99864962101,-0.9985581755638,-0.9986671209334,-0.9985752344132001,-0.9984628081322,-0.9987583398820001,-0.9977124810217999,-0.9974601387976001,-0.996936583519,-0.9968372464182,-0.996709823608
R.Ring_P_s_x,-10.710799789419998,-27.717783355700004,-27.792625808719997,-29.9677429199,-25.94348716734,-25.23205299378,-27.053688812260003,-24.39574584962,-17.552153015160002,-12.602955436699999,-12.900697517400001,-14.780907058719999,-16.85819759368,-18.725791168199997,-20.143116760260003,-21.58585586548,-21.975038909920002,-22.167588806139996,-21.49417915344,-21.13594284058,-21.22760849,-21.583306884760002,-21.98955955504,-22.489622116099998,-22.791507339480003,-23.2039012909,-23.68433837892,-23.518168640120003,-23.733741378759998,-23.69842720034,-23.79591369628,-24.3883579254,-23.8878376007,-23.9921234131,-23.68319282532,-23.46205520632,-23.26641578676,-23.2886581421
R.Ring_P_s_y,156.138067627,145.1973449706,139.5818603514,141.5796264648,152.6109313966,163.8174987794,173.14828186020003,188.47974853520003,203.31608276359998,207.032104492,202.61663818359997,199.9593811038,202.1369415282,203.0422180176,207.07639465340003,208.40185546880002,207.8127166746,208.170346069,207.9739807128,207.6734588622,207.41071166979995,207.3171173096,207.08840026859997,206.37892761220002,205.84401245120003,205.40882263159997,205.6178985596,206.96138305679997,206.1904357908,206.05013122559998,206.36102294920002,203.91976623539998,202.13302917480001,203.17036743160003,204.22599487320002,204.63797607420003,204.0505004884,204.16053772
R.Ring_P_s_z,-19.28758506776,-16.106183052059997,-14.273721885700002,-4.6195703566079995,9.722062206257998,21.56107330322,32.51415176392,52.95406188966,74.82731170654,89.06990966795999,91.19861145019999,89.86399841308,94.10314178466001,106.51013793938,123.571257019,130.7330352784,130.9755462646,133.92428283680002,136.59140625,137.04484558099998,136.9521362306,137.02444458,137.0845886228,136.947366333,136.903994751,136.9502838136,137.1770446776,137.4574005128,137.2201324464,137.0441680908,137.39609375000003,138.1108917234,137.2806274414,136.6164520264,137.2411010744,137.1563842772,136.7540130614,136.627624512
R.Ring_P_e_x,0.11015815734400007,-7.53369550705,-9.913405990592,-14.075993347179999,-8.71816883087,-3.1013617515579996,-2.1714492797859997,3.2139039367444,10.922812461845998,14.416877746579999,12.50178604128,7.492573928832,3.5160197257980004,1.347320890428,4.619852018356001,8.577901744842,9.763221549978002,9.17044506073,9.726052665708,10.245680618280002,10.167499923720001,9.60472869873,9.166028785703999,8.68911437988,8.302335166934,7.854168224333999,7.3963129997240005,7.916361618042001,7.611174106598,7.462010860445998,7.257610225676001,6.39554758072,6.266825962066001,4.7805371284480005,4.400060367581999,4.222799777986,4.6107166290279995,4.63303470612
R.Ring_P_e_y,170.41370239260002,167.508694458,162.0936309814,164.96188964840002,173.76555786119997,179.24085083020003,184.3372039792,192.97052917460002,200.1713256836,200.97827758780002,199.53134460439998,199.29336853019998,202.7444488526,201.3954254152,199.9999572754,199.1812591554,198.81655883800002,197.9326354982,197.7147460938,197.61512146,197.51956481919999,197.2572174074,197.2091125488,196.703805542,196.1864349362,195.6731811524,195.6987792968,197.7410736084,196.3740936278,195.8128387452,196.08999328619998,193.78049316419998,192.83441162100002,193.8223968506,194.32873229999998,194.4796875,194.340634155,194.571334839
R.Ring_P_e_z,-5.616556692128001,4.001785564424,7.706665515902,17.959093093859998,33.45802116394,45.60606918336,56.271240997300005,75.76852722168,96.90130615236001,112.36523132339998,116.7479995726,118.353137207,124.0118835448,136.5485900882,148.78068847640003,148.4211608886,145.86631164559998,148.8583526612,151.7631591798,152.017553711,152.00751647919998,152.3940917966,152.6368316652,152.58136901860001,152.717300415,152.785952759,152.8536041262,152.8498168946,152.4264068604,152.35373229980001,152.8983062744,154.2200042724,154.995700073,156.4820495606,157.81971130380003,158.1440521242,157.69998779280002,157.57008361799998
R.Ring_P_d_x,-0.29895337820080004,-0.5576310396194,-0.4939538419248001,-0.4390454351902,-0.4758883357048,-0.6114103198052,-0.6874280452725999,-0.762778866291,-0.7866851806642,-0.7464839220046,-0.7018009662626,-0.6153552055358,-0.5628837585450001,-0.5545650959013999,-0.6841328382492,-0.8333418607709999,-0.8768410801890001,-0.8657839417458,-0.8625293612480001,-0.8669881939888,-0.8673607468604001,-0.861639869213,-0.8607434272764,-0.8613830089568001,-0.8590375185012,-0.8580492854119999,-0.8586731672287999,-0.8684498071669999,-0.8659740805628001,-0.8608774542808,-0.8579237341882001,-0.850474882126,-0.8330906629564,-0.7949097633362,-0.7758632779122,-0.7648567080497999,-0.7701687932016,-0.771399796009
R.Ring_P_d_y,-0.3943966150286,-0.6164014339446,-0.6219385147094,-0.6459877610207999,-0.5844443559645999,-0.42610493302360003,-0.30911923646959993,-0.12406794428804,0.08688101321456002,0.1672506392002,0.0852382004261,0.018400104157615997,-0.016783761593981202,0.04549636431046,0.19550253748899998,0.25473977327339997,0.24853916466220002,0.28283987045299996,0.2834345102312,0.2778842747212,0.2732652664184,0.277927440405,0.2729376137256,0.2672970950604,0.26681236028660005,0.2689690709116,0.27403806448,0.2547318428756,0.27119861841180004,0.2828283190728,0.2837603867056,0.280120307207,0.25689530968659996,0.25825881361959996,0.273434227705,0.28064568638799997,0.26825700998300006,0.264923363924
R.Ring_P_d_z,-0.37769299447539995,-0.5555280566212,-0.6072578787803999,-0.6237864971160001,-0.6557594776151999,-0.6642973065378,-0.6563432335853999,-0.6303010821344,-0.6098439097404,-0.6435858607293999,-0.7058595299721999,-0.787076818943,-0.8262965440748001,-0.829880106449,-0.6964673757552,-0.48867437243459994,-0.4113910079002,-0.4125873863698001,-0.4191539049148,-0.41365486979500005,-0.4159388840198,-0.4246212005616,-0.42966580390919995,-0.4319246351718,-0.4368782281876,-0.4374960899354,-0.4331003487108,-0.42525022029880005,-0.42010767459860004,-0.42296127080920004,-0.42828363180139994,-0.44505060315139994,-0.4894188821316,-0.5488320231438,-0.5685305833816,-0.5798317670822,-0.578679895401,-0.578582704067
R.Ring_I_s_x,0.11015815734400007,-7.53369550705,-9.913405990592,-14.075993347179999,-8.71816883087,-3.1013617515579996,-2.1714492797859997,3.2139039367444,10.922812461845998,14.416877746579999,12.50178604128,7.492573928832,3.5160197257980004,1.347320890428,4.619852018356001,8.577901744842,9.763221549978002,9.17044506073,9.726052665708,10.245680618280002,10.167499923720001,9.60472869873,9.166028785703999,8.68911437988,8.302335166934,7.854168224333999,7.3963129997240005,7.916361618042001,7.611174106598,7.462010860445998,7.257610225676001,6.39554758072,6.266825962066001,4.7805371284480005,4.400060367581999,4.222799777986,4.6107166290279995,4.63303470612
R.Ring_I_s_y,170.41370239260002,167.508694458,162.0936309814,164.96188964840002,173.76555786119997,179.24085083020003,184.3372039792,192.97052917460002,200.1713256836,200.97827758780002,199.53134460439998,199.29336853019998,202.7444488526,201.3954254152,199.9999572754,199.1812591554,198.81655883800002,197.9326354982,197.7147460938,197.61512146,197.51956481919999,197.2572174074,197.2091125488,196.703805542,196.1864349362,195.6731811524,195.6987792968,197.7410736084,196.3740936278,195.8128387452,196.08999328619998,193.78049316419998,192.83441162100002,193.8223968506,194.32873229999998,194.4796875,194.340634155,194.571334839
R.Ring_I_s_z,-5.616556692128001,4.001785564424,7.706665515902,17.959093093859998,33.45802116394,45.60606918336,56.271240997300005,75.76852722168,96.90130615236001,112.36523132339998,116.7479995726,118.353137207,124.0118835448,136.5485900882,148.78068847640003,148.4211608886,145.86631164559998,148.8583526612,151.7631591798,152.017553711,152.00751647919998,152.3940917966,152.6368316652,152.58136901860001,152.717300415,152.785952759,152.8536041262,152.8498168946,152.4264068604,152.35373229980001,152.8983062744,154.2200042724,154.995700073,156.4820495606,157.81971130380003,158.1440521242,157.69998779280002,157.57008361799998
R.Ring_I_e_x,13.942490005484,11.17346553802,9.628794860844,5.9904294014,11.30575942992,15.660658645619998,14.988807296740001,17.7395515442,23.07716789244,26.28773269652,26.06159362794,23.021913528459997,20.291421127299998,18.30945739746,18.239955139160003,19.12108306886,19.950780868520003,19.27295799254,19.85070114136,19.96068534852,19.77214622498,19.35015182498,19.097875976559997,18.777728652940002,18.57061042786,18.221080017080002,17.77975730894,18.01922836304,17.38395690918,17.26845130918,17.188201904299998,16.882062149059998,17.373070144640003,16.55773544312,16.335407638539998,16.194821929939998,16.6107017517,16.6427326202
R.Ring_I_e_y,165.45141296379998,164.96849670400002,161.01537475580002,164.86660461419996,172.2861480714,174.3752960204,178.265777588,186.6833496092,191.72940063480002,190.5530151368,189.03127136220002,188.85857849119998,192.91891479499998,192.6792175294,191.7440551758,192.97518005380002,193.46041564939998,192.683441162,192.7040557862,192.8223388674,192.835821533,192.432321167,192.4088745116,192.0243743894,191.47406005839997,190.96750793459998,191.10182800299998,193.3465789796,191.9711456298,191.30476684540002,191.4828552248,188.9708038332,188.02999877940002,188.4051605224,188.708480835,188.55122985840003,188.4597320556,188.653640747
R.Ring_I_e_z,-11.574410629274002,-8.087277889252,-3.2601627349859994,7.968503332128,23.458543395979998,34.3552558899,43.17682037352,59.90379791258001,80.05529937746,96.43721771248,102.29768218999999,105.9850280764,112.80694580080001,124.7565032958,133.1115356444,129.6103881836,126.6033950806,129.51915740980002,132.37241516140003,132.363284302,132.27274780279998,132.762915039,133.0930419922,133.088708496,133.32648315440002,133.44606933580002,133.49644470200002,133.2988189696,132.7096099854,132.6773742678,133.30768127460001,134.97224731440002,136.0973602296,138.1640197754,139.6646392822,140.1116790774,139.6704864502,139.559051514
R.Ring_I_d_x,-0.6163555294273999,-0.8335733056069999,-0.8707818627357999,-0.8941406726836002,-0.8922472000122001,-0.8360177397728,-0.7646446943284,-0.6472490429878001,-0.5415865182876,-0.5289539694788,-0.6042120099068,-0.6919726252554,-0.7474959015846,-0.7558166503907999,-0.606898844242,-0.4697941422464,-0.45394791960720005,-0.4501584291458,-0.4511446416378001,-0.432891368866,-0.42797392010699997,-0.4342467606066,-0.44255366325359996,-0.44953905344020006,-0.4575445711614,-0.4619397044179999,-0.4626763820648,-0.4501741707326,-0.43546593785279997,-0.4369656085968,-0.44249774217599996,-0.46726906299579996,-0.4948836684226,-0.5247807860374,-0.5318276882172001,-0.5334620833396,-0.5347079873088001,-0.5351406931880001
R.Ring_I_d_y,0.2211148828268,0.11318879276510001,0.048046070337280006,0.004245809931306,0.06592109575872,0.2168044865132,0.27053698301319995,0.2801507413388,0.3761641561984,0.4645397484302,0.4678732037544,0.46496434211719995,0.437816441059,0.3883859217168,0.36787514090539997,0.27653698921199993,0.23866462707520003,0.23389913737779996,0.22327156364920003,0.213561835885,0.2087031543256,0.214992773533,0.21389404237259999,0.2085109978914,0.20997893810280002,0.209680312872,0.20483577251440002,0.1958145171404,0.196191188693,0.200875374675,0.2052897036074,0.214315161109,0.21408006250839998,0.24138691127300005,0.2504330545666,0.2641665101052,0.2620474338534,0.263686805964
R.Ring_I_d_z,0.2654762983322,0.5386771559715999,0.4886714339256,0.4451711595058,0.4455672323702,0.5013255238534,0.5834749102594,0.7069172501564001,0.7506420493126,0.7097370982169999,0.643892288208,0.5511111974716,0.49928134679800007,0.5254441618918,0.6982025384902,0.8381901621817999,0.8583371639252,0.8617362499238,0.8640329837799999,0.8757755756378,0.8793625473976,0.8747465014456,0.8708526730538001,0.8685744047165999,0.8640363574030001,0.8617667794228001,0.8625365734099999,0.87117395401,0.8785617709160001,0.8767597198488,0.8729396700856,0.8576616525645999,0.8420920372008001,0.8162340283394001,0.8089727044106001,0.8035056233405999,0.803377521038,0.8025544285770001
R.Ring_D_s_x,13.942490005484,11.17346553802,9.628794860844,5.9904294014,11.30575942992,15.660658645619998,14.988807296740001,17.7395515442,23.07716789244,26.28773269652,26.06159362794,23.021913528459997,20.291421127299998,18.30945739746,18.239955139160003,19.12108306886,19.950780868520003,19.27295799254,19.85070114136,19.96068534852,19.77214622498,19.35015182498,19.097875976559997,18.777728652940002,18.57061042786,18.221080017080002,17.77975730894,18.01922836304,17.38395690918,17.26845130918,17.188201904299998,16.882062149059998,17.373070144640003,16.55773544312,16.335407638539998,16.194821929939998,16.6107017517,16.6427326202
R.Ring_D_s_y,165.45141296379998,164.96849670400002,161.01537475580002,164.86660461419996,172.2861480714,174.3752960204,178.265777588,186.6833496092,191.72940063480002,190.5530151368,189.03127136220002,188.85857849119998,192.91891479499998,192.6792175294,191.7440551758,192.97518005380002,193.46041564939998,192.683441162,192.7040557862,192.8223388674,192.835821533,192.432321167,192.4088745116,192.0243743894,191.47406005839997,190.96750793459998,191.10182800299998,193.3465789796,191.9711456298,191.30476684540002,191.4828552248,188.9708038332,188.02999877940002,188.4051605224,188.708480835,188.55122985840003,188.4597320556,188.653640747
R.Ring_D_s_z,-11.574410629274002,-8.087277889252,-3.2601627349859994,7.968503332128,23.458543395979998,34.3552558899,43.17682037352,59.90379791258001,80.05529937746,96.43721771248,102.29768218999999,105.9850280764,112.80694580080001,124.7565032958,133.1115356444,129.6103881836,126.6033950806,129.51915740980002,132.37241516140003,132.363284302,132.27274780279998,132.762915039,133.0930419922,133.088708496,133.32648315440002,133.44606933580002,133.49644470200002,133.2988189696,132.7096099854,132.6773742678,133.30768127460001,134.97224731440002,136.0973602296,138.1640197754,139.6646392822,140.1116790774,139.6704864502,139.559051514
R.Ring_D_e_x,18.31164283752,15.275952529900001,14.681292343139997,12.28338890074,17.45138092042,20.519431304940003,18.169618225100002,18.706163787839998,22.680761337279996,26.054027175920005,27.015866088859998,25.557649230960003,23.639125823959997,21.621402740459995,19.22606048584,17.429183578499998,17.76155738832,16.89367141722,17.32391586304,17.105536270160002,16.863569641100003,16.56737442018,16.4377811432,16.248678207399998,16.18186416626,15.901462745660002,15.446829605119998,15.37428646086,14.53421077728,14.50567970278,14.54697990416,14.632859992979999,15.30428981782,14.9715461731,14.95466308592,14.9382543564,15.32860527038,15.3717679977
R.Ring_D_e_y,158.89545288079998,157.13933410639999,153.79122619619997,158.05049133300002,165.57295532220002,167.59733886700002,172.0117156984,182.1209594726,187.90261840840003,186.3504302978,184.11365661620002,183.4766387942,187.630899048,188.63280639659996,189.1245666504,191.8243804932,192.65081481919998,192.34724731460003,192.58581237799999,192.80414123539998,192.83550109880002,192.40045166,192.33790283180002,191.9477783204,191.3662536622,190.88022155779998,191.1274871826,193.327243042,192.1236175538,191.50225830079998,191.62450561539998,188.95524597159996,187.92090148940002,188.081362915,188.45611267099997,188.21199646,188.0186523438,188.152923584
R.Ring_D_e_z,-18.446053981783997,-20.3642223358,-15.55820636748,-3.9787229537979996,11.370845794674,21.732529068,29.78641128542,45.52477569580001,65.41884841918,81.90174865722,88.02270660398001,92.07307281496,99.0273910523,110.56304321299999,118.283493042,114.61373291039999,111.64984130859997,114.57501373279999,117.449456787,117.498678589,117.4184295656,117.88467102060001,118.1924530028,118.16537933340001,118.380154419,118.488735962,118.5409896852,118.39570159899999,117.8447219848,117.7965896606,118.40433197019999,120.0044067382,121.103756714,123.1149520874,124.59349823,125.03147125260003,124.59495544439999,124.48441314700001
R.Ring_D_d_x,-0.28865185678,-0.271034348011,-0.3337976634502,-0.4157497882844,-0.4060158908368,-0.32099907398239996,-0.2101430475712,-0.06386008299887999,0.0261889446817812,0.015439956419875398,-0.06304484345028,-0.16752559244619997,-0.2211690276862,-0.21880661249160002,-0.06514789834623999,0.11177682280529999,0.1446329653262,0.1571896493436,0.1669343024492,0.1886279344556,0.19215763509279998,0.1838466346264,0.1757414758206,0.167083963752,0.1578146040438,0.15324755907079998,0.1541269332168,0.174740380049,0.1882709443572,0.1825249284506,0.1744946330786,0.14859549403199998,0.1366757810116,0.1047929868102,0.09122010022402,0.08301620930432,0.08470281362531999,0.0839674025774
R.Ring_D_d_y,0.43312512934218006,0.5172403991223999,0.4772696971894,0.45031238794319994,0.4435129821302001,0.4477916836736,0.4131800532342,0.3014183044434,0.2528196811676,0.2776474535468,0.3248865008354,0.35556255579019996,0.34935736656220007,0.2673297435044,0.173058785498,0.07602858245374,0.05348698720338,0.02221094127746,0.007811854779734,0.0012022426526506,2.1169829415080003e-05,0.0021054870798255998,0.004688805900514001,0.005060387402772,0.007122323662042,0.005766651220617999,-0.0016951965633768,0.0012774454662588,-0.010073190648122,-0.013047445938000002,-0.009358256403352,0.0010278442176062,0.0072076070122539995,0.02139197215436,0.01667292360216,0.02241174466908,0.029140313714759995,0.0330803208053
R.Ring_D_d_z,0.4539809703826,0.8110869526864001,0.8124809980391999,0.789303791523,0.7985843658446,0.8339315295218,0.8846490502358,0.9499626994134,0.9669697999956,0.9602985024452,0.9430886864664,0.9191054940223999,0.9103583097457999,0.937703561783,0.9796275496483998,0.9907671570777999,0.9879196166990001,0.987297952175,0.9858984112741999,0.9820432543755999,0.9813634157182,0.9829442620276,0.9844203710556,0.9859229564664,0.9874422430992,0.988169372082,0.9880453705786,0.9845873713494001,0.9820616960526001,0.9831120729444001,0.9846027493473999,0.9888634085654001,0.9905655145646,0.9942298531534,0.9956881403924001,0.9962868094444,0.9959780097008,0.995919346809
