,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
R.Thumb_I_d_z,-0.5113345265386,-0.8385321140291999,-0.8767520189286,-0.9196363925936,-0.9854529261592001,-0.945991909504,-0.9822638511658001,-0.9823098421096,-0.9716733217238002,-0.9874376058577999,-0.9882398962978,-0.9153893351554,-0.9042708992958,-0.9801154971119999,-0.9637224674226001,-0.9408181905746,-0.9702979087832,-0.9897081136703999,-0.9744810819626,-0.9739541888236001,-0.969666481018,-0.9668646335602,-0.9700114011764001,-0.9714483380318001,-0.9722139120104,-0.9738377571108,-0.9765002846716,-0.9777631640434,-0.9775264978408,-0.9754943490028,-0.9764283299445999,-0.9751860260963999,-0.9788092851639998,-0.9821724295616001,-0.9884642601012,-0.9920780539512,-0.9816797971726,-0.9571053504942,-0.9222843289375999,-0.9324959278106,-0.9469466209412,-0.9619044899941999,-0.9798176288606,-0.9871836781504,-0.9886416912078,-0.9866608381272,-0.9829924464224,-0.9877501845362,-0.9957384705544001,-0.9978605747224,-0.9978014588356,-0.9971810817718,-0.9972985982895
R.Thumb_D_s_x,39.42837181092,41.82565841675999,32.78467369081999,15.466489404463399,-29.004141616830005,-60.43903961182,-61.04382858276,-58.478364562980005,-52.53530807495999,-39.64247741698,-10.800676536566002,32.05061264036,34.53837890624,36.8949951172,39.73350143434,42.03114547732,45.370682525620005,57.514499664300004,64.37264099122,65.99883117675999,65.07383270263999,63.654193115240005,63.05295333862,62.82450408935999,63.05877685547999,62.424243927019994,62.48483505248,62.6541809082,62.308644103999995,61.18853225709999,60.60854797364,61.552163696280005,63.32817230226,63.348606872560005,62.300735473639996,60.92726821898,60.74754486084,63.049111938479996,60.882721710199995,57.971862792959996,59.55827331544,60.26574859618,59.7634803772,58.98226242066001,58.99785766602,58.65943145752,58.17446746825999,58.575370788559994,59.952632904059996,60.989994812019994,61.96904373168,62.878615570040004,63.0898151398
R.Thumb_D_s_y,268.98131713879997,290.85135498019997,284.79877319359997,275.1340393066,262.56647949219996,252.69387817380002,260.881677246,263.826739502,263.59729614259993,269.7028564454,270.4254760742,282.71544799820003,273.3049316406,261.7776306152,272.11352539079996,276.9866577148,270.72109375,256.1739624022,254.34054565440002,258.27409667959995,259.1072143554,257.9513366698,257.1352233888,256.5299682616,256.70789184579996,256.4485229492,256.6015502928,257.11127319340005,256.6010498048,254.49176025379998,252.9473052978,252.03334350580002,252.81848754879996,253.30834350599997,254.6721923828,255.9215820312,255.08243408199996,250.8622650146,243.81086120619997,242.1538787842,243.27825317379998,243.4542144774,245.4894226072,246.99545288100003,247.47168579119997,247.08938598640003,245.65969238259999,245.5943695068,246.547406006,248.1484832762,248.6093200684,247.1370971682,246.9898605345
R.Thumb_D_s_z,89.26871299739999,111.6652816774,120.63139038080001,127.51733398440001,141.27246704099997,147.4842529298,148.3175445558,152.30618591299998,153.4907562254,153.74478149420003,153.82327880859998,130.5828094482,125.7553771976,134.6645355226,127.66547851579999,125.138783264,130.7897628784,144.7911682128,147.504916382,146.8108459474,146.8164855956,147.73548584,148.5679718018,148.5456848146,148.434310913,148.0598266602,147.1492370604,146.86594543439998,146.6795166016,146.0521606448,144.13201904279998,144.8313629152,144.83029479959998,144.39820251499998,142.99259033200002,142.8647613522,148.0061584472,152.615194702,156.84461059560002,157.9786651612,155.94499816880003,152.2402465822,152.1658203124,152.8851959226,153.481057739,153.8479248048,153.8477020264,153.2451812744,152.4220031738,152.1879882812,152.7489227296,154.22944030779996,154.75408172599998
R.Thumb_D_e_x,41.02388992312,42.09867477418,34.19089241028,16.8571851551566,-30.619113349904,-62.75293045046,-64.4851348877,-58.97728347778,-50.861144256580005,-37.975685119619996,-12.070202064516,28.325994300860003,28.53548240662,33.05614471436,35.9936515808,37.85931625366,45.152561950659994,59.209333038340006,66.59931182860001,67.74283599852001,66.34292907716,64.5606613159,63.731903839100006,63.54265365601999,63.77947921752,62.986888885499994,63.22945404052,63.52342910768,63.12714080812,61.927346801759995,62.23488311768,63.022388458239995,64.94917755124001,65.08913879396,63.95693359374,62.38212890626001,62.27017822267999,64.40414123534,61.04702911378,57.34254989622,59.88553009036001,61.317193603499994,61.0905975342,60.5351699829,60.53614120482,60.17226028443999,59.60225601196,59.8487411499,61.13307876588,62.07518768312,62.975422668459984,64.04626922605999,64.24046325685
R.Thumb_D_e_y,270.55888366719995,299.1843139648,300.19263305640004,285.679083252,253.85000915519998,236.34839172359997,247.25082092259998,249.68346557600003,249.5014190674,258.14064025880003,259.3071502684,281.5913085938,273.85709838860004,256.98742065420004,262.8857421874,263.5905334472,254.79743347180002,243.37973632800004,243.16340026840004,245.01589355480002,244.347125244,243.1560943604,242.80643005379997,242.530151367,242.84521484380002,242.82152404779998,243.2392700194,243.6871490476,243.06510314960002,240.9091888428,239.96687622079997,238.965374756,239.5364410402,239.64084472659997,241.6674499514,243.7476440428,241.8506805422,236.32766723640003,227.6394714356,227.06489868159997,228.65775756820003,228.56527709940002,228.8805114746,229.15130920400003,229.15474548319997,228.56028747560003,226.91374511679996,227.49325561519998,231.41015014679996,237.5393096924,239.8231201172,238.278012085,237.823402405
R.Thumb_D_e_z,104.26344375603999,134.96355285639999,139.4415832518,148.97790832540002,163.87211914059998,165.88088684120004,168.68790893559998,172.560168457,173.75825195320002,175.555856323,175.70986633319998,154.97402648919999,149.5156372072,158.5861755372,150.2998199464,145.46935424819998,149.6163879394,165.9002868652,169.4724639892,167.6075134278,166.6482177734,167.56088256840002,168.7425048828,168.94881286600003,168.93105773899998,168.7182281494,167.9747497558,167.6468200684,167.3898040772,166.7336364748,165.1470367432,165.80344848640001,165.656713867,164.9645477296,163.98574523899998,164.3700988768,168.8629058838,172.5998962402,175.57139587400002,177.5848449704,175.9095306398,171.98146972659998,170.4648864746,169.96687927219998,170.06218872059998,170.19317932139998,169.952352905,170.071032715,171.9053771972,174.49780273439998,175.87003173839997,177.31484374999997,177.7206497195
R.Thumb_D_d_x,-0.06445232941767,-0.011028751172123999,-0.05680542699992001,-0.05617833770807999,0.06523813828826,0.09347156286232002,0.13901446163660003,0.020154243335200002,-0.06762923970818,-0.06733147799967999,0.0512835405767,0.15045908391480003,0.24249202013020002,0.155073571205,0.151074388623,0.16852452456939998,0.008811164274812001,-0.06846421658992,-0.08994822502138,-0.07045054063199999,-0.05126620456576,-0.03661754205822,-0.02742677703502,-0.029010256379840005,-0.029113376885659997,-0.02272851876914,-0.03007950894534,-0.03511401638388,-0.03306385613976,-0.02984503842892,-0.06569718271494,-0.05939096882938,-0.06548186466098001,-0.07031025290488,-0.06690350919958002,-0.05877032130956,-0.06150805950164,-0.05473753511906,-0.006637332960945999,0.025421617645773997,-0.013219815306358,-0.04247400760650001,-0.05360999852422001,-0.06273098662496,-0.0621402412653,-0.061111985892059996,-0.05767672285437999,-0.05143886357544001,-0.047685106098640004,-0.04383727982642,-0.04065352380278,-0.047168347239499996,-0.04648138582705
R.Thumb_D_d_y,-0.06372771337626,-0.33661752343179996,-0.6218483567238,-0.42597603201868006,0.35210911631613995,0.6602896809577999,0.5506299018858,0.5713294863702,0.5694146990776,0.4670654594896,0.44913409352300004,0.04541055075828,-0.022305235266739998,0.19350454360237998,0.3727640867232,0.5411476254462,0.6432496190072,0.5168334841728001,0.45151010751720005,0.5355762660504,0.5962460875512,0.5976662039756,0.5788236737254,0.5655343890188,0.5599944710732,0.5504741430283999,0.5397805333137999,0.5422788500786,0.5467958331108,0.548679482937,0.5243553757668,0.5278916001319999,0.536539387703,0.5521101236344,0.5253374397756,0.49177647233019994,0.5345078527928,0.5871371626854,0.6532568573952,0.6095318675042,0.5906073212623999,0.6014511704444001,0.6709307670594,0.720828986168,0.7399280071262,0.7484984397888,0.7572583675386,0.7312096714976,0.6114822030068001,0.4285665154458,0.35492594838159996,0.3578701555728,0.37028668820849997
R.Thumb_D_d_z,-0.6057290077208,-0.9411550521852,-0.7598541498186,-0.8669182538988001,-0.9129319071769999,-0.7431475043298,-0.8228780031203999,-0.8181767344476001,-0.8187223553658001,-0.8810767412185999,-0.8841270446778001,-0.9853036999703999,-0.9598155379296001,-0.9663346648213998,-0.9143332839012001,-0.8212703943254,-0.7605172753334,-0.8527205586432001,-0.8873974084856,-0.8400988698006,-0.8011193275453999,-0.8008635163308,-0.814967250824,-0.8242015361784001,-0.8279832959173999,-0.8345135927202,-0.8412640452384,-0.8394610166550001,-0.8366093039511998,-0.8354457378386,-0.8489193797112,-0.8471850514411999,-0.8413006186486001,-0.8307948470114,-0.8480360388758001,-0.8687262058256,-0.8425258874894,-0.8072986364365999,-0.7564842104912001,-0.7920078873636001,-0.806484234333,-0.7974633455276001,-0.7392059803009999,-0.6900287628172,-0.6698085427284,-0.6602802395822,-0.6505609631538001,-0.6796943902968,-0.7870473265646,-0.9012237429616,-0.9339966654777999,-0.9325541973114,-0.9277535676955
R.Index_M_s_x,17.921125411993998,10.514588356013999,5.749871897698001,-13.860519886008001,-51.91895446776,-78.45011749268,-77.75915069582001,-80.51189880372002,-80.20764007568,-69.3521949768,-34.83216400146,9.491087985064,31.163999176020003,28.454284667979998,24.945856475800003,26.69392700194,36.5126159668,39.26661071778,37.93346481322,37.32123184206,37.833012390120004,38.35929718018001,38.71139678954,38.5489128113,38.38188781738,37.965016937259996,37.26672363280001,36.80186691284,36.547987365720005,36.401708984379994,35.95993728636,36.937758636459996,37.373111724859996,37.03295745852,36.21415863038,35.70830993654,36.8992805481,40.624522399899995,45.218188476579996,46.74219894408,45.05596008302,42.66412506104,42.01379241942,41.59527893063999,41.434769439680004,41.3974594116,41.60158691406,41.225230407720005,40.28172149658,39.431640625,39.428469848640006,39.3470466614,39.30009651185
R.Index_M_s_y,239.05953369140002,239.1610076902,238.18018493640002,237.1788391114,249.38906860360004,264.5481323242,263.7009094238,266.440374756,266.977709961,266.8340576172,266.885723877,247.4119354248,235.85787658700002,233.8547943114,233.79894104,235.03975219720002,240.25391845699997,244.2507690428,243.66089172380003,243.6710083008,244.8592742922,245.4677612304,245.1578643798,244.3874816894,244.07779846199998,243.453240967,242.53074340820004,242.4897705078,241.83019409180002,239.801522827,236.20958557119997,236.02057495139996,235.89551086439997,235.1881347658,233.82467346200002,233.64212036120003,237.40360412599998,240.0107757568,241.87435913079997,241.5859283446,239.11329956039998,233.44039917,232.02746887220002,232.3555999756,232.69325256340002,232.776196289,232.4630401612,230.67870788580004,227.77388610839998,227.023965454,226.99473266600003,226.1612426756,225.97187805200002
R.Index_M_s_z,50.68434677126,47.508453369120005,51.04775161744,54.35341567994001,59.160715484620006,63.909806823740006,63.44545135498,68.76381835938,71.69421997072001,71.62958984374,70.712600708,55.88209457398001,49.81246109006,55.049402618399995,53.44308471677999,52.8261566162,51.97405090331999,61.922702789279995,66.61791687012,67.79180145261999,68.0155975342,68.26945648194,68.60871429442,68.52520904539999,68.56001129149999,68.13076171873999,67.51219329834001,67.41506652834,67.30683898926,66.66688232422,65.15111694336,65.54586486816001,65.99208831786,65.90556793212,65.01854705808,64.82185516358,68.5974090576,72.30522766112001,74.58450012205999,74.34547729492002,72.83666839598,70.18568725586,69.84955902098,70.12000427246,70.62710876466001,70.89688720704001,70.71198425291999,70.35128631591999,70.2564163208,70.86918487548,71.8248779297,73.37196044922,74.01316833499999
R.Index_M_e_x,0.8048126220740006,-4.729241895675999,-11.465243911764,-27.78149604796,-69.32174987792,-97.58859100344,-97.15388641358,-95.74616394046,-91.73525695800001,-81.55733032228,-50.10354652406001,-5.687434983260401,3.5490217685700003,3.8206125736220002,4.431690120696,7.045870018004,12.541472625725998,19.448160171519998,20.91086883546,20.506440353380004,20.684162902839997,20.74771232604,21.036534881599998,20.911608886719996,20.74740066528,20.0807762146,19.70068893432,19.451445388800003,19.103099441540003,18.50994987488,17.66890563966,18.21379394532,19.7160610199,19.84934272766,18.932407760639997,17.72874145508,17.897039794940003,20.766769790619996,20.862582778920004,20.46195068358,20.73523483276,19.39605827332,18.973767089840003,18.3880657196,18.342203521720002,17.8553199768,17.48085594178,17.46552581788,17.64036521912,17.800689315779998,18.29118194582,18.98683929444,19.2600107193
R.Index_M_e_y,263.4214721679999,270.136956787,266.94879150379995,263.9604919434,266.009277344,267.20902099600005,269.37937622059997,268.5483764648,271.2490356446,275.7842285156,277.6716125486,273.8607360838,256.5985839842,254.13227539079998,262.2107421876,264.2838928222001,260.2668701172,256.42201538079996,258.03521118159995,261.29071655279995,261.61894531240006,261.01871948219997,260.68811645500006,260.04154052739995,260.11614379879995,259.9239929198,259.551348877,260.0188964842,259.63200073239994,256.9310821532,253.003857422,252.8610321046,254.06373596199995,254.24249877940002,254.5875915524,254.43253479,254.47976379379998,253.5822143554,248.5796600344,246.17299499519999,246.44700012200002,245.81137084940002,245.6926422118,245.53851318340003,245.91013793959996,245.6668914796,244.814074707,244.61336669940002,243.79339904780005,244.08815917980002,244.3402832032,242.7445617678,242.54618835449998
R.Index_M_e_z,90.450647830946,111.8204971314,115.8794097902,120.80498046860002,127.7574584962,134.2594787598,133.5608703616,140.099597168,143.6253112794,143.0375152588,140.9694335938,122.0593353272,113.9794555662,120.63057861360001,117.4530624388,116.747668457,117.7851974488,131.098956299,136.12520751940002,136.6132598876,136.9676696774,137.38981018060002,137.7176177978,137.6156646728,137.5628845216,136.9673217774,136.2968902588,136.12689514159996,135.92440490719997,135.33988952619998,133.8019104002,134.069064331,134.4568054202,134.2521362304,132.83796386720002,132.4512207032,136.97043151860004,141.22350158700002,143.0010620118,142.279296875,141.2472595214,138.26459350600004,137.7615692138,138.070074463,138.60988159180002,138.7873687746,138.5002990724,137.95157775880003,137.7862976076,138.47314758320002,139.5144866946,141.48911438000002,142.228317261
R.Index_M_d_x,0.2344563186168,0.20880730152139998,0.23580954670880003,0.1906869679688,0.23838028311700002,0.2621552944184,0.26566550135620004,0.2086761504414,0.157903176546,0.1671836882828,0.2091845750808,0.2079126000404,0.37826486825919997,0.3374275028704,0.2809992551802,0.2691354393958,0.3283523023128,0.2714694708584,0.2331723660232,0.230325910449,0.23490176796919998,0.2412402391434,0.24210699796679996,0.2415925323962,0.2415539413692,0.24497502744200003,0.24061630070220003,0.23766285777079998,0.23895686566800003,0.24507801830759995,0.2505471557378,0.2564774274828,0.24186301231399998,0.23537797033799998,0.23672222793119996,0.24628081619720002,0.26028918027900005,0.27200781702980004,0.3336185812948,0.3599819719792,0.3331408202646,0.31872168183320004,0.3155980169774,0.3178881406784,0.3163177013396,0.3224758803846,0.3304013073444,0.32545604705819997,0.3101371228694,0.29629678130160003,0.28953468799559995,0.27889034748080005,0.274505391717
R.Index_M_d_y,-0.33370586335642005,-0.4243030965328001,-0.39406717419619997,-0.3668501377108,-0.22766055762759999,-0.03644836302848,-0.07778258994232,-0.02887501772494,-0.05850783400238,-0.1225977867842,-0.14774311035886,-0.3622907876968,-0.2841023921968,-0.277757203579,-0.3891795873642,-0.4005808234214,-0.2741337269544,-0.1667194843292,-0.19689676463620004,-0.24135151505479996,-0.22957086861140003,-0.21301415562620002,-0.21273052692440003,-0.2144264072182,-0.21969028413279998,-0.225613322854,-0.23314511179940003,-0.24011071920379998,-0.24384587407100003,-0.2346375405788,-0.23004481792440004,-0.2306774884462,-0.24886498749259997,-0.2610031425954,-0.2844066143036,-0.28478326797479997,-0.2339060813188,-0.18589904904360002,-0.0918479718268,-0.06283279135822,-0.10045567899942001,-0.1694552868606,-0.1871830195186,-0.18057712316520003,-0.181042456627,-0.17657436430440004,-0.169182187319,-0.190874385834,-0.21943233311160001,-0.2337421774864,-0.23759616613380002,-0.2271552294494,-0.22703183442349997
